snapshot_month,snapshot_at,our_product_id,our_product_title,our_category,our_product_url,our_price_ars,our_price_basis,competitor_domain,competitor_product_title,competitor_product_url,competitor_category,competitor_price_ars,competitor_price_basis,competitor_includes_personalization,title_match_key,match_type,price_gap_ars,price_gap_pct,coverage_status
2026-03,2026-03-28T13:38:30.823Z,promo_275659,Bolsa Nature Plus 100% Reciclada,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/promo_275659,3155.30,final,merch.com.ar,,,,,,,bolsa nature plus 100 reciclada,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_265838,Bolsa Nature Standard - 100% Reciclada,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/promo_265838,2877.30,final,merch.com.ar,,,,,,,bolsa nature standard 100 reciclada,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_200575,Bolsa Plana c/ Asas de Colores - 35x40cm,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/promo_200575,6032.60,final,merch.com.ar,,,,,,,bolsa plana c asas de colores 35x40cm,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,4728,Bolsa Shiny 40x38x10,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/4728,1033.12,final,merch.com.ar,,,,,,,bolsa shiny 40x38x10,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_258069,Bolsa Shopper de Arpillera,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/promo_258069,8062.00,final,merch.com.ar,,,,,,,bolsa shopper de arpillera,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,3953,Bolsa Shopping Metalica 36x40x10,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/3953,2084.99,final,merch.com.ar,,,,,,,bolsa shopping metalica 36x40x10,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_510,Bolsa String,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/promo_510,1946.00,final,merch.com.ar,,,,,,,bolsa string,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_236992,Bolsa String 100% Algodón,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/promo_236992,2793.90,final,merch.com.ar,,,,,,,bolsa string 100 algodon,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_236991,Bolsa String Arpillera,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/promo_236991,4920.60,final,merch.com.ar,,,,,,,bolsa string arpillera,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_231261,Bolsa String Best Value,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/promo_231261,1167.60,final,merch.com.ar,,,,,,,bolsa string best value,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_201812,Bolsa Térmica Box & Tote,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/promo_201812,32317.50,final,merch.com.ar,,,,,,,bolsa termica box y tote,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_214975,Bolsa Térmica Snappy Heat,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/promo_214975,0.00,final,merch.com.ar,,,,,,,bolsa termica snappy heat,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,4810,Bolsa Tero 35x30,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/4810,7151.99,final,merch.com.ar,Bolsa Tero 35x30,https://merch.com.ar/producto/bolsa-tero-35x30/,Bolsas y Tote Bags,11234.59,plus_vat,unknown,bolsa tero 35x30,exact_normalized_title,-4082.60,-36.3396,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,cdo_C412,"Bolso ""VOYAGE""",Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/cdo_C412,23954.00,final,merch.com.ar,,,,,,,bolso voyage,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_C534,"BOLSO / MOCHILA  ""SPIRIT""",Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/cdo_C534,14378.00,final,merch.com.ar,,,,,,,bolso mochila spirit,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_K4,"BOLSO / MOCHILA ""PICNIC"" ",Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/cdo_K4,28910.00,final,merch.com.ar,,,,,,,bolso mochila picnic,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_199259,Bolso Bear Leaf County,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/promo_199259,158460.00,final,merch.com.ar,,,,,,,bolso bear leaf county,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,5515,Bolso Championship,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/5515,21874.99,final,merch.com.ar,Bolso Championship,https://merch.com.ar/producto/bolso-championship/,Mochilas y Bolsos,32987.49,plus_vat,unknown,bolso championship,exact_normalized_title,-11112.50,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5217,Bolso Crossover koffer,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/5217,16874.99,final,merch.com.ar,Bolso Crossover koffer,https://merch.com.ar/producto/bolso-crossover-koffer/,Mochilas y Bolsos,25447.49,plus_vat,unknown,bolso crossover koffer,exact_normalized_title,-8572.50,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,promo_89726,Bolso de Lona Shopper,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/promo_89726,9201.80,final,merch.com.ar,,,,,,,bolso de lona shopper,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_C510,"BOLSO DEPORTIVO ""BEPT""",Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/cdo_C510,11452.00,final,merch.com.ar,,,,,,,bolso deportivo bept,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_C554,"BOLSO DEPORTIVO ""WORKOUT""",Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/cdo_C554,7854.00,final,merch.com.ar,,,,,,,bolso deportivo workout,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,4080,Bolso Drop,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/4080,24822.49,final,merch.com.ar,Bolso Drop,https://merch.com.ar/producto/bolso-drop/,Mochilas y Bolsos,37432.32,plus_vat,unknown,bolso drop,exact_normalized_title,-12609.83,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5188,Bolso Header,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/5188,24999.99,final,merch.com.ar,Bolso Header,https://merch.com.ar/producto/bolso-header/,Mochilas y Bolsos,37699.99,plus_vat,unknown,bolso header,exact_normalized_title,-12700.00,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5076,Bolso Limay,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/5076,43749.99,final,merch.com.ar,Bolso Limay,https://merch.com.ar/producto/bolso-limay/,Mochilas y Bolsos,65974.99,plus_vat,unknown,bolso limay,exact_normalized_title,-22225.00,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,promo_177008,Bolso Matero con Bolsillo,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/promo_177008,57445.92,final,merch.com.ar,,,,,,,bolso matero con bolsillo,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,5220,Bolso Merlo,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/5220,34374.99,final,merch.com.ar,Bolso Merlo,https://merch.com.ar/producto/bolso-merlo/,Mochilas y Bolsos,51837.49,plus_vat,unknown,bolso merlo,exact_normalized_title,-17462.50,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5480,Bolso NEWPORT,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/5480,8124.99,final,merch.com.ar,Bolso NEWPORT,https://merch.com.ar/producto/bolso-newport/,Mochilas y Bolsos,12252.49,plus_vat,unknown,bolso newport,exact_normalized_title,-4127.50,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,cdo_T554,"Bolso Picnic ""Cannaria""",Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/cdo_T554,14042.00,final,merch.com.ar,,,,,,,bolso picnic cannaria,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T481,"BOLSO PICNIC ""TRANQUERA""",Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/cdo_T481,14042.00,final,merch.com.ar,,,,,,,bolso picnic tranquera,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,5081,Bolso Plegable Parodi,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/5081,34374.99,final,merch.com.ar,Bolso Plegable Parodi,https://merch.com.ar/producto/bolso-plegable-parodi/,Mochilas y Bolsos,51837.49,plus_vat,unknown,bolso plegable parodi,exact_normalized_title,-17462.50,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5544,Bolso REMANSO,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/5544,34374.99,final,merch.com.ar,Bolso REMANSO,https://merch.com.ar/producto/bolso-remanso/,Mochilas y Bolsos,51837.49,plus_vat,unknown,bolso remanso,exact_normalized_title,-17462.50,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5216,Bolso Sacken Large,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/5216,38657.99,final,merch.com.ar,Bolso Sacken Large,https://merch.com.ar/producto/bolso-sacken-large/,Mochilas y Bolsos,60725.27,plus_vat,unknown,bolso sacken large,exact_normalized_title,-22067.28,-36.3395,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5215,Bolso Sacken Medium,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/5215,43749.99,final,merch.com.ar,Bolso Sacken Medium,https://merch.com.ar/producto/bolso-sacken-medium/,Mochilas y Bolsos,65974.99,plus_vat,unknown,bolso sacken medium,exact_normalized_title,-22225.00,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5269,Bolso SCRUM,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/5269,60468.74,final,merch.com.ar,Bolso SCRUM,https://merch.com.ar/producto/bolso-scrum/,Mochilas y Bolsos,91186.87,plus_vat,unknown,bolso scrum,exact_normalized_title,-30718.13,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5516,Bolso Sheffield,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/5516,17103.12,final,merch.com.ar,Bolso Sheffield,https://merch.com.ar/producto/bolso-sheffield/,Mochilas y Bolsos,25791.50,plus_vat,unknown,bolso sheffield,exact_normalized_title,-8688.38,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,4079,Bolso Smash,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/4079,28124.99,final,merch.com.ar,Bolso Smash,https://merch.com.ar/producto/bolso-smash/,Mochilas y Bolsos,42412.49,plus_vat,unknown,bolso smash,exact_normalized_title,-14287.50,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,cdo_T756,"Bolso térmico ""PEBAG""",Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/cdo_T756,11900.00,final,merch.com.ar,,,,,,,bolso termico pebag,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T637,"Bolso térmico ""SCAPE"" ",Sustentables,https://diezypunto-web.vercel.app/producto/cdo_T637,14700.00,final,merch.com.ar,,,,,,,bolso termico scape,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_195121,Bolso Térmico Coleman 18 latas,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/promo_195121,40150.23,final,merch.com.ar,,,,,,,bolso termico coleman 18 latas,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_195430,Bolso Térmico Coleman 9 latas,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/promo_195430,32120.19,final,merch.com.ar,,,,,,,bolso termico coleman 9 latas,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_195433,Bolso Térmico Coleman Collapsible 40 latas,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/promo_195433,69961.72,final,merch.com.ar,,,,,,,bolso termico coleman collapsible 40 latas,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_195432,Bolso Térmico Coleman Trailblazer 16 latas,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/promo_195432,53737.89,final,merch.com.ar,,,,,,,bolso termico coleman trailblazer 16 latas,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_195434,Bolso Térmico Coleman Trailblazer 30 latas,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/promo_195434,76008.95,final,merch.com.ar,,,,,,,bolso termico coleman trailblazer 30 latas,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,5518,Bolso Worker,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/5518,11874.99,final,merch.com.ar,Bolso Worker,https://merch.com.ar/producto/bolso-worker/,Mochilas y Bolsos,17907.49,plus_vat,unknown,bolso worker,exact_normalized_title,-6032.50,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5804,Bombilla Caviahue,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/5804,16250.62,final,merch.com.ar,Bombilla Caviahue,https://merch.com.ar/producto/bombilla-caviahue/,Hogar y tiempo libre,24505.93,plus_vat,unknown,bombilla caviahue,exact_normalized_title,-8255.31,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,4720,Bota de Navidad,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/4720,563.99,final,merch.com.ar,Bota de Navidad,https://merch.com.ar/producto/bota-de-navidad/,Hogar y tiempo libre,885.94,plus_vat,unknown,bota de navidad,exact_normalized_title,-321.95,-36.3399,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,cdo_T719+T720K,"Botella ""ANDINA BLACK"" ",Sustentables,https://diezypunto-web.vercel.app/producto/cdo_T719+T720K,1750.00,final,merch.com.ar,,,,,,,botella andina black,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T719+T720F,"Botella ""ANDINA FROST""",Sustentables,https://diezypunto-web.vercel.app/producto/cdo_T719+T720F,1750.00,final,merch.com.ar,,,,,,,botella andina frost,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T719K+T720K,"Botella ""ANDINA FULL BLACK""",Sustentables,https://diezypunto-web.vercel.app/producto/cdo_T719K+T720K,1750.00,final,merch.com.ar,,,,,,,botella andina full black,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T719+T720W,"Botella ""ANDINA WHITE""",Sustentables,https://diezypunto-web.vercel.app/producto/cdo_T719+T720W,1750.00,final,merch.com.ar,,,,,,,botella andina white,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T641,"Botella ""ARMIN""",Sustentables,https://diezypunto-web.vercel.app/producto/cdo_T641,7854.00,final,merch.com.ar,,,,,,,botella armin,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T680-T665,"Botella ""BALADA""",Sustentables,https://diezypunto-web.vercel.app/producto/cdo_T680-T665,2142.00,final,merch.com.ar,,,,,,,botella balada,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T680+T720K,"Botella ""BALADINA BLACK"" ",Botellas,https://diezypunto-web.vercel.app/producto/cdo_T680+T720K,2030.00,final,merch.com.ar,,,,,,,botella baladina black,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T680+T720F,"Botella ""BALADINA FROST"" ",Sustentables,https://diezypunto-web.vercel.app/producto/cdo_T680+T720F,2030.00,final,merch.com.ar,,,,,,,botella baladina frost,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T680+T720W,"Botella ""BALADINA WHITE"" ",Sustentables,https://diezypunto-web.vercel.app/producto/cdo_T680+T720W,2030.00,final,merch.com.ar,,,,,,,botella baladina white,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T622,"BOTELLA ""DRINKER""",Sustentables,https://diezypunto-web.vercel.app/producto/cdo_T622,7000.00,final,merch.com.ar,,,,,,,botella drinker,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T602,"Botella ""HAN""",Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/cdo_T602,4956.00,final,merch.com.ar,,,,,,,botella han,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T538-T542,"BOTELLA ""HAWAII - HONOLULU""",Sustentables,https://diezypunto-web.vercel.app/producto/cdo_T538-T542,1624.00,final,merch.com.ar,,,,,,,botella hawaii honolulu,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T538-T542T,"BOTELLA ""HAWAII - HONOLULU"" MATE",Sustentables,https://diezypunto-web.vercel.app/producto/cdo_T538-T542T,1624.00,final,merch.com.ar,,,,,,,botella hawaii honolulu mate,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T538-T521,"BOTELLA ""HAWAII - MAUI""",Sustentables,https://diezypunto-web.vercel.app/producto/cdo_T538-T521,1610.00,final,merch.com.ar,,,,,,,botella hawaii maui,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T608,"BOTELLA ""MANHATTAN""",Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/cdo_T608,13216.00,final,merch.com.ar,,,,,,,botella manhattan,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_G212,"BOTELLA ""Ó 500""",Sustentables,https://diezypunto-web.vercel.app/producto/cdo_G212,6202.00,final,merch.com.ar,,,,,,,botella o 500,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T545,"Botella ""Rex""",Sustentables,https://diezypunto-web.vercel.app/producto/cdo_T545,3962.00,final,merch.com.ar,,,,,,,botella rex,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T455,"Botella ""ROY""",Sustentables,https://diezypunto-web.vercel.app/producto/cdo_T455,3304.00,final,merch.com.ar,,,,,,,botella roy,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T704,"Botella ""SILLY""",Sustentables,https://diezypunto-web.vercel.app/producto/cdo_T704,5292.00,final,merch.com.ar,,,,,,,botella silly,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T682,"Botella ""TULUM""",Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/cdo_T682,5614.00,final,merch.com.ar,,,,,,,botella tulum,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,3773,Botella ALU c/handle color,Drinkware,https://diezypunto-web.vercel.app/producto/3773,4306.87,final,merch.com.ar,Botella ALU c/handle color,https://merch.com.ar/producto/botella-alu-c-handle-color/,Botellas y Vasos,6494.76,plus_vat,unknown,botella alu c handle color,exact_normalized_title,-2187.89,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,promo_265832,Botella Aluminio Eco Daily,Drinkware,https://diezypunto-web.vercel.app/producto/promo_265832,6435.70,final,merch.com.ar,,,,,,,botella aluminio eco daily,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,5013,Botella Atuel,Drinkware,https://diezypunto-web.vercel.app/producto/5013,17463.74,final,merch.com.ar,Botella Atuel,https://merch.com.ar/producto/botella-atuel/,Botellas y Vasos,26335.33,plus_vat,unknown,botella atuel,exact_normalized_title,-8871.59,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,4711,Botella Cake,Drinkware,https://diezypunto-web.vercel.app/producto/4711,1879.99,final,merch.com.ar,Botella Cake,https://merch.com.ar/producto/botella-cake/,Botellas y Vasos,2835.03,plus_vat,unknown,botella cake,exact_normalized_title,-955.04,-33.6871,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5742,Botella Calypso,Drinkware,https://diezypunto-web.vercel.app/producto/5742,15624.99,final,merch.com.ar,Botella Calypso,https://merch.com.ar/producto/botella-calypso/,Botellas y Vasos,23562.49,plus_vat,unknown,botella calypso,exact_normalized_title,-7937.50,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,4562,Botella CIRCUIT,Drinkware,https://diezypunto-web.vercel.app/producto/4562,4703.12,final,merch.com.ar,Botella CIRCUIT,https://merch.com.ar/producto/botella-circuit/,Botellas y Vasos,7092.30,plus_vat,unknown,botella circuit,exact_normalized_title,-2389.18,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5530,Botella Classic 20oz,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/5530,46993.12,final,merch.com.ar,Botella Classic 20oz,https://merch.com.ar/producto/botella-classic-20oz/,Botellas y Vasos,70865.62,plus_vat,unknown,botella classic 20oz,exact_normalized_title,-23872.50,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,promo_64145,Botella Cycle 530ml,Drinkware,https://diezypunto-web.vercel.app/producto/promo_64145,2877.30,final,merch.com.ar,,,,,,,botella cycle 530ml,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,5010,Botella Dairy,Eco,https://diezypunto-web.vercel.app/producto/5010,18685.62,final,merch.com.ar,Botella Dairy,https://merch.com.ar/producto/botella-dairy/,Botellas y Vasos,28177.91,plus_vat,unknown,botella dairy,exact_normalized_title,-9492.29,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,promo_202309,Botella de Aluminio Explorer,Drinkware,https://diezypunto-web.vercel.app/producto/promo_202309,5337.60,final,merch.com.ar,,,,,,,botella de aluminio explorer,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,5165,Botella Eden,Drinkware,https://diezypunto-web.vercel.app/producto/5165,6076.87,final,merch.com.ar,Botella Eden,https://merch.com.ar/producto/botella-eden/,Botellas y Vasos,9163.92,plus_vat,unknown,botella eden,exact_normalized_title,-3087.05,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,4712,Botella Fizzy,Drinkware,https://diezypunto-web.vercel.app/producto/4712,1879.99,final,merch.com.ar,Botella Fizzy,https://merch.com.ar/producto/botella-fizzy/,Botellas y Vasos,2835.03,plus_vat,unknown,botella fizzy,exact_normalized_title,-955.04,-33.6871,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,4713,Botella Flake,Eco,https://diezypunto-web.vercel.app/producto/4713,1879.99,final,merch.com.ar,Botella Flake,https://merch.com.ar/producto/botella-flake/,Botellas y Vasos,2835.03,plus_vat,unknown,botella flake,exact_normalized_title,-955.04,-33.6871,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5030,Botella FLUMEN,Drinkware,https://diezypunto-web.vercel.app/producto/5030,18076.24,final,merch.com.ar,Botella FLUMEN,https://merch.com.ar/producto/botella-flumen/,Botellas y Vasos,27258.98,plus_vat,unknown,botella flumen,exact_normalized_title,-9182.74,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5257,Botella Hydra Go 1000 ml,Drinkware,https://diezypunto-web.vercel.app/producto/5257,17595.89,final,merch.com.ar,Botella Hydra Go 1000 ml,https://merch.com.ar/producto/botella-hydra-go-1000-ml/,Hydra Go,29094.97,plus_vat,unknown,botella hydra go 1000 ml,exact_normalized_title,-11499.08,-39.5226,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5258,Botella Hydra Go 1200 ml,Drinkware,https://diezypunto-web.vercel.app/producto/5258,18439.49,final,merch.com.ar,Botella Hydra Go 1200 ml,https://merch.com.ar/producto/botella-hydra-go-1200-ml/,Hydra Go,30489.87,plus_vat,unknown,botella hydra go 1200 ml,exact_normalized_title,-12050.38,-39.5226,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5256,Botella Hydra Go 750 ml,Drinkware,https://diezypunto-web.vercel.app/producto/5256,17595.89,final,merch.com.ar,Botella Hydra Go 750 ml,https://merch.com.ar/producto/botella-hydra-go-750-ml/,Hydra Go,29094.97,plus_vat,unknown,botella hydra go 750 ml,exact_normalized_title,-11499.08,-39.5226,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5344,Botella ION,Drinkware,https://diezypunto-web.vercel.app/producto/5344,5937.49,final,merch.com.ar,,,,,,,botella ion,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,4466,Botella ISLAND 750 ml,Drinkware,https://diezypunto-web.vercel.app/producto/4466,5561.24,final,merch.com.ar,,,,,,,botella island 750 ml,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,5171,Botella JIM,Drinkware,https://diezypunto-web.vercel.app/producto/5171,6718.74,final,merch.com.ar,Botella JIM,https://merch.com.ar/producto/botella-jim/,Botellas y Vasos,10131.87,plus_vat,unknown,botella jim,exact_normalized_title,-3413.13,-33.6871,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5012,BOTELLA KAI,Eco,https://diezypunto-web.vercel.app/producto/5012,8789.99,final,merch.com.ar,BOTELLA KAI,https://merch.com.ar/producto/botella-kai/,Botellas y Vasos,13807.62,plus_vat,unknown,botella kai,exact_normalized_title,-5017.63,-36.3396,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5009,Botella Kun,Drinkware,https://diezypunto-web.vercel.app/producto/5009,15299.37,final,merch.com.ar,Botella Kun,https://merch.com.ar/producto/botella-kun/,Botellas y Vasos,23071.45,plus_vat,unknown,botella kun,exact_normalized_title,-7772.08,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,4767,Botella Like,Drinkware,https://diezypunto-web.vercel.app/producto/4767,3239.99,final,merch.com.ar,Botella Like,https://merch.com.ar/producto/botella-like/,Botellas y Vasos,4885.91,plus_vat,unknown,botella like,exact_normalized_title,-1645.92,-33.6871,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5473,Botella NEO,Drinkware,https://diezypunto-web.vercel.app/producto/5473,9806.24,final,merch.com.ar,Botella NEO,https://merch.com.ar/producto/botella-neo/,Botellas y Vasos,14787.82,plus_vat,unknown,botella neo,exact_normalized_title,-4981.58,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5021,Botella OLYMPIA,Drinkware,https://diezypunto-web.vercel.app/producto/5021,17300.62,final,merch.com.ar,Botella OLYMPIA,https://merch.com.ar/producto/botella-olympia/,Botellas y Vasos,26089.33,plus_vat,unknown,botella olympia,exact_normalized_title,-8788.71,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5167,Botella Pasadena,Eco,https://diezypunto-web.vercel.app/producto/5167,16556.87,final,merch.com.ar,Botella Pasadena,https://merch.com.ar/producto/botella-pasadena/,Botellas y Vasos,24967.76,plus_vat,unknown,botella pasadena,exact_normalized_title,-8410.89,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,4561,Botella PENGUIN,Drinkware,https://diezypunto-web.vercel.app/producto/4561,4499.99,final,merch.com.ar,Botella PENGUIN,https://merch.com.ar/producto/botella-penguin/,Botellas y Vasos,6785.99,plus_vat,unknown,botella penguin,exact_normalized_title,-2286.00,-33.6871,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5020,Botella RACKET,Drinkware,https://diezypunto-web.vercel.app/producto/5020,6584.37,final,merch.com.ar,Botella RACKET,https://merch.com.ar/producto/botella-racket/,Botellas y Vasos,9929.23,plus_vat,unknown,botella racket,exact_normalized_title,-3344.86,-33.6870,matched_with_price
